name, math, english, programming_1, programming_2, statistics, business
Ralph Dick,38,56,64,91,63
Hoa Sullivan,55,9,5,7,98
Carey Lee,29,46,23,85,80
Karl Durham,88,87,75,96,78
Maryanne Matthews,79,15,30,46,19
Bonnie Hebert,56,31,62,68,3
Max Bradley,57,54,57,31,90
Heather Horton,99,60,61,86,16
Joan Biles,51,68,98,80,72
Mary Figueroa,17,22,7,67,63
Maria Boucher,88,95,4,44,24
Israel Bolden,34,92,52,33,19
Donna Ewings,62,17,16,19,64
Clyde Savoy,83,38,31,79,39
Roy Green,10,6,72,40,90
Willie Radcliff,14,72,65,56,20
James Hampton,63,10,46,50,88
Clyde Jackson,7,90,29,2,42
Kathleen Casteel,82,54,32,35,48
Albert Channel,48,41,13,21,15
Estelle Pugh,20,77,58,78,67
Theresa Mclean,79,37,40,0,98
Alicia Matthew,29,99,9,51,79
Andres Garcia,59,96,82,31,2
Mary Gregoire,46,25,62,78,72
Miguel Brown,16,78,57,78,66
Gina Vargas,27,12,35,50,71
Christina Hall,42,95,4,39,77
Joanna Foley,34,16,61,10,79
Leanna Flynn,85,62,75,49,68
Danielle Garcia,36,96,13,36,90
Faye Armstrong,74,55,26,6,31
Sadie Bellah,66,27,95,39,30
Terry Lehman,65,62,78,69,72
Nancy Squires,99,56,59,95,61
Michale Schrenk,24,35,93,56,7
Malinda Clark,39,18,92,76,20
Lisa Salazar,93,87,28,51,63
Jackie Mandolini,97,28,94,4,60
James Redding,66,45,52,58,20
Douglas Douglass,27,23,36,54,0
Frances Dunn,27,99,11,75,98
Gayle Kruse,2,65,0,49,61
Shawna Gonzales,91,66,41,57,51
Darryl Mogan,24,33,45,37,92
Keith Bailey,74,80,15,39,78
Bessie Palmer,12,95,99,47,46
Jacquelyn Pierson,50,68,28,44,38
Regina Camren,57,38,29,0,74
Kathryn Simpson,55,39,43,3,14
Belen Wilson,87,8,54,1,98
Anthony Lopez,28,27,19,50,92
Maria Taylor,52,81,54,12,42
Leona Ayres,84,46,31,16,98
Elise Grayson,75,99,5,78,87
Jeanette Hourigan,70,99,3,74,11
Shirley Frederick,6,56,55,36,21
Virginia Castro,19,52,73,29,53
Gregory Sterling,88,23,58,60,67
Dawn Lynch,93,1,37,85,9
Deanna Adams,75,72,81,64,100
Yolanda Parson,75,37,52,88,50
Elliott Rodriguez,32,54,35,2,95
Laura Hall,3,61,63,33,92
Gregory Smith,23,38,12,8,12
Alex Morris,28,3,93,54,49
Paula Albright,23,34,59,90,25
Sadie Tsai,73,15,7,98,5
Mandi Wamsley,68,47,72,7,38
Shawnda Leising,58,4,74,53,75
Antoinette Worsham,62,8,26,83,19
Yesenia Bowen,16,28,87,39,89
Syble Funston,14,47,91,49,51
Robert Cooley,13,35,5,72,92
Norene Vasquez,39,79,55,24,19
Robin Burgoon,67,79,35,91,77
Robert Hunt,67,17,20,96,95
Norma White,27,51,81,89,0
Vicki Mason,95,48,57,18,23
George Harris,32,62,46,65,37
Eleanor Marquez,71,14,28,77,75
Alfonzo Mull,28,7,43,92,27
Daniel Bodie,47,28,96,87,93
Annette Capossela,99,16,24,5,5
Lois Edwards,98,17,14,30,94
David Knoll,65,60,1,26,62
Geneva Householder,100,23,58,87,92
Carolann Boyles,49,37,33,16,56
Phillip Taylor,20,87,56,77,14
Van Dotson,26,65,12,15,9
Viola Burkett,46,30,25,41,58
Marlo Liner,50,77,82,64,61
John Helwig,20,21,42,81,14
Edward Abuaita,51,96,87,85,63
Viola Tasker,86,29,72,56,23
Dylan Barrera,23,98,53,90,83
Mack Kimber,49,52,54,82,63
Sheryl Griffith,50,39,34,73,6
Jessica Biggs,17,46,85,73,77
Nicole Radtke,14,100,70,24,89
Sheila Cowan,23,100,37,32,47
Julia Sturdivant,97,69,61,25,63
Jessica Austin,45,28,80,85,56
Antonio Freeman,30,96,70,58,52
Michael Marable,92,95,66,78,55
Lewis Brant,65,35,42,63,2
Anthony Bass,45,58,59,27,77
William Martin,33,40,78,5,13
Nicholas Tatum,76,5,94,46,14
Valerie Smith,70,96,8,74,75
Felicita Cherenfant,56,99,17,83,13
Keith Wooten,54,59,43,18,2
Martin Vigil,40,60,36,68,37
Henry Stribling,69,80,65,39,87
Christine Alvardo,79,87,61,13,59
Deborah Curtis,58,9,31,93,58
Phoebe Monnier,85,24,88,15,23
Liza Serrano,49,39,72,54,36
Derrick Holmes,96,73,79,76,86
William Raymond,0,17,38,61,69
Alvin Richards,44,30,0,0,66
David Johnson,22,42,86,11,95
James Martin,43,26,52,91,97
Benjamin Gomez,90,86,0,95,97
Teresa Clark,81,61,74,91,85
Marcella Weaver,83,34,56,80,65
Veronica Collins,3,51,31,82,32
Gloria Gibson,80,88,4,51,87
Jeffrey Gonzalez,36,84,28,84,91
Royce Teter,71,44,15,24,82
Jennifer Clark,5,39,98,67,28
Kenneth Ellis,1,65,41,65,38
Theodore Murphy,26,91,34,18,41
Janet Ly,61,67,20,3,24
Sergio Brunkhorst,52,86,5,75,43
John Brooks,82,18,29,82,46
Perry Fenton,24,74,97,45,40
April Scholer,33,46,84,1,69
Sheila Berry,20,100,26,77,78
Toni Henson,83,8,66,52,73
Joaquin Vanhoutte,82,82,8,64,16
Sondra Easterling,5,92,82,83,17
Manuel Morris,77,67,28,94,17
Eva Forsmark,35,62,5,31,65
Buck Williamson,50,74,92,38,29
Rosita Kubota,67,89,25,26,84
Rosemary Greene,1,23,11,75,18
Taylor Hattaway,32,50,32,11,46
Tamara Gaunt,22,12,95,84,51
Kathy White,18,100,85,92,93
Rosemary Smith,81,50,78,49,72
Beatrice Fuentes,79,89,89,8,74
Lena Deal,65,100,93,79,34
Tara Getz,91,15,34,72,69
Robert Meyer,74,10,60,15,3
Betty Radley,64,45,60,20,81
Melinda Calloway,93,73,24,96,99
Curtis Terrill,96,47,55,91,11
Bessie Johnson,38,67,18,12,53
James Griffen,85,61,51,40,42
Juanita Reinking,64,16,57,24,38
Barbara Rhoads,57,92,17,5,61
Shirley Wilson,55,24,43,7,6
Jerry Tamaro,83,85,26,85,49
Joel Lukach,75,100,41,24,53
Robert Ashford,48,25,88,0,52
Karen Gadwah,52,49,44,54,38
Dennis Sanders,2,3,4,18,64
Rosa Keister,61,31,94,83,76
Lewis Mayes,74,59,14,77,45
Scott Mitchell,81,51,89,55,94
Christopher Herrera,31,77,39,39,38
Florence Hattaway,85,34,91,61,93
Bradley Hale,68,15,14,45,46
Melissa Morgan,2,88,56,63,11
Sallie Rosenberry,42,16,65,75,51
Shannon Brown,57,21,35,34,23
Matthew Williams,31,53,43,45,98
Jill Mailes,2,7,47,47,98
James Powers,28,81,27,12,75
Mattie Smith,10,28,39,12,3
Janine Smith,8,85,43,29,81
Alexis Cahill,83,98,24,83,37
Lisa Ellison,27,37,47,95,13
Irene Edens,3,51,70,58,62
Arnulfo Lyford,70,87,91,1,68
Debra Desalvo,62,53,66,2,98
Walter Flenory,55,22,47,5,67
Mildred Walker,66,50,73,57,35
Thomas Hall,4,43,70,33,68
Nancy Lewis,47,18,50,100,96
Ann Johnson,47,91,75,58,97
Lisa Jean,91,56,11,46,86
Cathy Marsh,55,52,70,22,82
Keneth Arendt,57,20,89,21,87
Neal Hornsby,41,15,88,57,45
Margaret Jasso,70,83,65,44,41
Sally Watson,43,38,86,80,42
Gregory Blackwell,11,14,26,82,19
Lillie Mcallister,0,49,16,29,38
Lawrence Donner,79,91,49,55,54
Maureen Cunningham,17,57,64,44,90
Randy Clark,24,76,66,30,95
Katie Striplin,70,39,3,84,14
Gwyneth Gillespie,15,100,28,26,32
Andrew Carrigan,58,7,16,53,47
Harvey Carr,88,97,62,64,8
Loretta Ross,88,38,12,33,28
Greg Foster,94,66,100,25,28
David Yang,36,41,45,20,35
Kathryn Norton,47,52,63,51,64
Velia Haynes,86,34,40,69,53
Marianne Lozano,5,0,36,98,39
James Lowery,47,89,73,13,0
Lloyd Cambell,41,54,75,46,11
Emilia Johnson,40,28,38,24,34
Bertha Kendrick,8,91,55,95,45
David Pettigrew,82,61,6,20,2
Arturo Martis,97,22,42,64,62
Margaret Thomas,57,36,9,49,14
Charlotte Gonzales,72,53,76,98,44
Larry Miesner,73,86,25,24,64
James Fordham,76,12,26,88,59
Jerry King,60,72,25,31,67
Reggie Matthews,7,66,58,8,17
Iris Fernandez,76,79,33,90,75
Douglas Jones,28,51,19,31,77
Karl Osborne,50,1,63,95,7
Eva Wilkins,23,11,39,62,71
James Thompson,1,94,100,33,41
Gina Monroe,99,72,86,34,67
Ervin Manning,20,8,27,2,87
Janet Standley,56,97,5,85,84
Lynn Hale,8,56,53,64,42
Myron Solomon,46,69,12,39,97
Linda Lehman,39,53,95,34,30
Carrie Jordan,58,45,96,90,75
Krystle Frank,82,82,90,18,73
William Garcia,7,11,22,19,70
Eric Bryan,41,38,91,76,17
Greg Switzer,15,92,19,5,43
Chad Richardson,29,30,10,2,1
Betty Sanders,37,97,16,18,64
Gregory Polson,5,77,27,78,76
Karl Andrus,76,4,43,71,10
Audrey Ogilvie,59,50,37,62,88
Billie Thomas,75,24,18,29,65
Stacie Criswell,22,17,65,55,59
Michael Reynolds,58,67,26,85,64
Ana Kling,59,75,96,55,33
Alison Joyner,36,99,99,25,29
Matthew Parker,99,31,48,89,50
Shaun Williams,63,2,75,78,43
Rhonda Martinez,33,99,76,18,4
Joe Williams,70,45,89,52,13
George Holiday,98,93,55,2,92
Susan Warhurst,13,29,82,18,93
Marvin Routhier,74,69,5,69,4
Hilda Westmark,32,28,1,73,79
Erick Giese,74,31,63,30,82
Shirley Minor,29,78,1,22,8
Sherry Minick,6,55,19,99,16
Linda Kuehn,95,36,83,68,46
Lawrence Williams,24,98,15,62,14
Chester Speights,1,80,2,45,94
Ashley Obrien,42,62,38,33,59
Wayne Hinds,67,48,63,72,14
Shaun Evans,37,33,96,38,53
Doris Erwin,18,73,13,70,8
Fred Houston,16,96,73,89,31
Doug Parkison,24,48,18,41,35
Mary Wilson,33,35,9,45,36
Bobby Reynolds,90,21,37,41,31
Casey Simmons,16,21,33,92,55
Joan Toth,92,25,78,35,13
Joan Williams,28,60,100,93,86
Rick England,18,11,4,82,47
Mark Branch,61,6,98,81,27
Johnny Wood,95,24,71,16,62
Cordelia Toma,33,46,36,88,82
Claude Cairns,40,85,99,97,66
Steven Adkins,53,23,8,2,67
Daniel Good,46,0,94,54,51
William Schott,37,40,92,5,31
David Wilfong,33,87,91,81,9
Howard Pike,96,13,63,63,56
Mercedes Gilford,82,54,54,64,64
Thomas Conde,19,74,51,15,37
George Clayton,66,20,68,100,77
Sophia Trowbridge,44,38,31,73,26
Joan Silk,25,28,55,89,41
Robert Erdmann,90,9,62,65,15
Lucius Yuro,66,18,26,48,22
Derrick Lindberg,28,82,100,85,19
Marie Richardson,51,54,29,88,83
Michael Toon,37,57,77,82,16
Myra Akers,12,100,23,8,52
David Simmons,49,22,72,97,46
Don Reimold,100,56,90,55,27
John Latsha,54,13,70,42,12
Mary Ernst,86,5,86,57,84
John Laird,20,92,26,28,1
Alfredo Reid,47,65,64,68,21
Donna Martin,45,89,42,68,57
Samuel Keyser,83,19,67,12,41
Craig Ye,15,43,95,24,57
Marian Good,32,80,27,12,53
Linda Jacobs,18,1,97,16,35
Sallie Terry,52,13,83,66,70
John Mcbroom,69,94,19,62,61
Joseph Bravo,0,9,54,72,44
Nicholas Elwood,71,37,75,47,57
Tara Anderson,39,79,79,99,62
Nancy Tanner,43,49,30,31,0
William Miller,76,25,36,78,72
Ina Hammond,0,99,86,24,32
Judith Pry,11,41,35,60,68
Ashleigh Alonzo,16,29,100,52,100
Alice Sanford,37,83,72,17,41
Linda Diekmann,15,39,72,61,75
Diana Rickman,6,100,24,49,76
Noemi Bozarth,34,79,63,38,54
Michael Crom,95,97,3,72,16
Rose Aaron,49,19,35,28,69
Clarence Hewitt,98,14,20,58,52
John Henley,74,8,64,14,50
Tammy Irving,75,43,43,8,45
Ada Honeycutt,87,40,11,19,99
Chuck Hanson,78,0,2,45,28
Winifred Barton,5,40,13,18,6
James Guimond,90,75,5,12,1
Richard Adams,1,52,47,47,34
Ronnie Ochinang,58,33,42,72,56
Cora Cavazos,46,92,56,32,75
Latrice Levi,25,95,67,82,95
Blanche Jacobs,75,100,30,64,80
Sergio Oatney,14,75,17,66,67
Louise Hughes,28,42,30,14,49
Crystal Tyson,71,29,7,49,68
Joy Conaway,68,19,38,68,36
Carol Harris,20,3,81,58,87
Armida Smith,30,3,43,82,52
Matthew Branch,56,0,85,7,51
Larry Thompson,67,8,89,100,88
Ruth Sanchez,74,98,77,92,74
Maryann Ankenman,75,42,9,58,19
Betty Weaver,23,75,29,82,27
Roger Blechman,3,60,84,4,32
Mark Huffman,54,6,81,74,34
Shirley Duane,41,61,73,41,40
Jessie White,85,51,52,12,18
Nathaniel Wingerd,30,65,20,56,10
Toney Brown,60,86,28,52,47
Theresa Curtis,48,95,9,6,55
John Ziglar,60,74,51,45,64
Lydia Smith,13,19,93,17,89
Felicia Smith,61,40,1,39,60
Emily Creger,87,31,24,11,69
Evelyn Hudson,87,34,17,34,17
Jeffery Bulter,79,99,63,49,76
Angela Cantrell,70,59,67,83,83
Angela Hernandez,1,53,0,15,25
Debra Cockrell,44,34,24,19,74
Andrea Jones,27,92,37,64,48
Joseph Morris,88,87,64,1,44
Mary Rattan,86,58,33,64,97
Vilma Thompson,9,50,15,78,91
Lorine Arreola,20,87,94,7,61
Omar Ezell,51,70,58,28,78
Ricky Mccullen,74,85,58,43,70
Vicky Thomas,79,31,47,12,84
Shelley Bruner,5,96,0,90,95
Richard Brown,35,78,71,89,35
Kecia Himmel,67,80,62,60,100
Lillian Basinger,56,1,42,74,15
Patricia Huisenga,16,98,10,91,18
Bobby Dicks,3,32,77,58,56
Ashley Keane,33,0,75,59,99
Patti Kimball,100,4,50,39,6
Daniel Moistner,86,62,48,18,50
Ollie Robison,48,68,15,12,5
Juan Vanblarcom,64,36,38,45,37
Kenton Brodie,38,50,35,56,95
Shirley Smith,31,10,34,57,35
Brittany Coco,2,98,68,25,19
Barbara Bertalan,35,61,68,93,36
Martin Major,42,58,21,76,5
Aileen Kiely,68,48,94,69,20
David Leigh,11,62,84,60,67
Shirley Tolley,53,38,32,8,59
Sherril Davis,87,76,18,52,89
Maxine Welker,42,13,44,95,3
Mitchel Stover,39,98,64,49,11
Joan Westbrook,38,62,68,24,13
Ruth Campbell,66,5,59,3,25
Antonio Peters,29,43,63,74,77
Janita Phillips,89,9,43,21,50
Carolyn Lee,53,23,57,22,15
Timothy Serrano,9,34,78,28,23
James Culpepper,49,83,40,13,29
Sharon Grossman,77,86,94,52,76
John Carroll,36,59,82,2,34
Jennifer Headd,58,8,55,57,28
Ed Fisher,31,67,36,1,53
Vanessa Sullivan,23,68,78,96,77
James Nguyen,20,5,53,4,69
Adam Carrick,95,84,47,93,55
Michael Duff,53,95,4,35,6
Jose Zahner,38,29,39,31,16
Kelly Lavender,67,98,19,55,65
Calvin Deleone,80,41,21,83,83
Richard Wiersema,66,19,84,10,4
Laurie Ginter,30,16,93,80,56
Helena Canta,85,28,17,97,2
Erin Seedorff,76,46,81,96,40
Debra Arredondo,47,94,63,2,94
Ida Adams,59,6,90,80,48
Noel Miller,84,71,49,61,55
Patrick Sharp,37,15,40,82,69
Edna Boatner,17,67,9,53,61
Clifford Tejada,10,77,88,32,52
Barbara Vasquez,62,0,59,60,26
Kathy Bush,59,86,45,57,41
Phillip Meidinger,83,28,94,75,29
Louise Knight,19,67,94,73,89
Tiffany Burkett,10,72,9,4,71
Hoyt Josephs,56,28,22,59,39
Monica Stanbaugh,88,67,57,91,88
Russell Bowen,6,39,89,51,56
Joseph Burgess,37,45,95,24,66
Jeffery Perkins,98,17,46,48,82
James Bowen,62,5,13,27,97
Elizabeth Wile,10,46,39,1,88
Cornelius Westlund,87,4,78,70,71
Catherine Ellison,20,93,19,58,17
Kevin Corona,93,11,94,92,53
Richard Wall,96,92,54,5,59
Jacob Fassett,28,85,44,56,90
Charles Richard,1,29,93,73,91
Lawrence Goldtrap,81,15,54,13,100
Bradley Boggess,85,46,84,6,35
Steven Suggs,69,94,30,38,96
Julius Perry,73,49,94,8,14
Paula Gustason,4,90,75,15,76
Louise Foster,35,43,92,26,24
Christopher Hyland,12,30,53,59,57
Thomas Martell,12,58,86,69,65
Maureen Freeman,75,44,54,6,15
Joseph Hatcher,77,55,37,82,88
John Hanlon,44,54,3,20,25
Stanley Brinkman,61,7,31,87,48
Esther Alvarez,14,43,10,77,9
David Holder,83,36,49,26,23
Lucas Kindred,87,28,13,31,72
Shirley Lee,54,23,62,83,42
Gladys Green,13,55,74,20,80
Bobby Rios,85,63,67,4,92
Vincent Conner,26,12,2,5,48
Clair Hopkins,76,62,5,28,65
Linda Stockton,86,71,18,47,81
David Clayborn,48,97,45,45,20
Jennifer Sinclair,37,90,100,70,2
Virginia Riley,21,97,63,56,46
Matthew Little,47,83,90,66,15
Melissa Bowman,81,77,33,83,16
Paul Gardner,100,46,80,16,28
William Cowgill,62,18,26,8,36
Barbara Seibert,31,34,30,48,19
Jason Willoughby,25,19,81,51,20
Blanca Gardner,80,98,60,64,44
Wanda Betts,24,94,46,58,4
William Oswald,23,52,96,4,65
Willis Allen,74,47,52,46,70
Roy Bower,69,42,56,100,22
Sharon Malsam,10,7,81,64,25
Frank Camp,52,22,39,7,98
Sheila Dicicco,96,63,39,84,54
Jeannie Lukens,8,12,48,50,7
Albert Vail,4,74,66,87,67
Pearl Specht,68,20,52,99,71
Rachel Langan,93,4,82,84,13
Jane Hicks,19,88,5,84,28
Michael Conigliaro,63,49,8,11,84
David Lean,78,84,28,98,40
Moses Dempsey,8,12,58,99,91
Mary Reid,55,93,26,18,25
Elizabeth Hart,88,76,64,2,74
Hazel Baillargeon,90,73,32,14,38
Susan Ramos,53,93,94,58,83
James Buchanan,86,23,16,73,17
Stephenie Rutski,34,76,53,68,30
Reba Ball,88,64,13,34,31
Allyson Scruggs,70,51,6,63,40
Casey May,28,65,81,96,34
Sandra Howorth,57,41,41,89,63
Molly Haga,100,22,92,73,95
Henry Wilson,95,15,60,77,7
Kimberly Thompson,77,83,77,39,87
Joseph Jimenez,56,67,76,76,39
Anne Rutherford,62,29,91,17,16
Don Hillman,8,68,20,58,11
Edgar Duckett,20,91,74,66,84
Eric Jones,91,4,90,17,19
Otis Martin,66,28,44,38,72
Thomasina Vannatta,9,71,11,100,88
Robert Allen,23,24,41,17,72
William Rodriquez,14,79,50,54,40
Pearl Phillips,54,37,57,71,99
Margaret Anderson,59,5,93,48,28
Russell Montero,43,77,81,1,55
Bernard Williams,15,90,54,56,61
Gerald Crowell,63,28,0,81,48
Jennifer Baker,86,74,20,73,67
Michelle Mcbeth,81,73,86,49,32
Joseph Campbell,38,26,47,12,19
Mike Salinas,74,64,18,90,94
Dorothea Bennett,61,30,44,93,44
Irene Bouck,7,87,16,78,8
Janet Gailey,26,36,55,20,63
Timothy Martinez,44,9,81,56,3
Jane Morter,70,34,49,42,19
Keith Rhodes,44,31,73,12,13
Patrice Goff,78,77,40,75,78
Dee Worley,12,24,39,35,87
Glenn Moeller,98,25,96,96,44
Deborah Knight,79,87,85,92,2
Guadalupe Alamo,67,64,83,43,78
Allie Washington,22,27,66,21,14
Alexandria Guzman,91,8,56,18,84
April Henry,74,91,34,59,58
Beth Giorgi,36,5,73,76,56
Pat Alva,86,91,90,34,38
Audrey Price,9,30,47,42,41
Arthur Curles,59,25,62,95,96
Latasha Williams,91,48,83,80,62
Ethel Reeves,31,28,36,92,15
Connie Velasquez,81,13,37,42,54
Steven Pritchard,42,74,52,56,99
Steven Curran,12,7,79,86,62
Alan Reed,69,77,7,88,6
Elizabeth Thomas,95,9,57,83,7
George Kelly,11,61,1,65,25
Kathryn Rudd,22,46,79,73,39
Stephanie Thorn,90,21,84,90,71
Hazel Tavares,44,1,6,75,49
Stephen Tovar,3,20,70,40,57
Anna Grim,35,2,86,47,85
Doris Hendrix,71,26,71,92,55
Donna Eaves,4,18,38,49,64
Mary Lloyd,6,45,3,59,75
Matthew Dube,36,93,6,98,11
Brant Rodriguez,52,84,83,4,0
Fred Ashton,97,76,50,2,89
Edward Young,54,90,37,67,56
Joseph Crawford,21,21,48,76,11
Karon Doerr,38,87,16,91,32
Sandy Donart,91,28,29,98,43
Donna Forman,76,89,75,49,29
Curtis Piere,93,93,100,42,22
Daniel Clinch,71,22,80,37,51
Mike Mccarthy,11,54,53,45,67
Warren Booker,31,18,41,37,59
Fred Munoz,94,97,38,76,46
Emma Christensen,92,5,34,72,97
Pierre Griffin,66,13,32,16,23
Debbie Garcia,62,29,14,36,82
Jerry Burch,51,68,73,27,76
Robert Brighton,84,22,66,21,25
Patricia Gunderman,32,47,12,21,46
Carol Vitt,16,23,26,34,2
John Hughes,27,85,25,52,3
Norman Johnson,20,83,11,57,34
Stanley Stinson,27,78,15,52,8
David Vaught,6,6,46,80,30
Belinda Gouveia,28,77,54,86,14
Michael Schaefer,31,26,55,88,34
Joe Peters,64,24,91,48,55
James Dory,7,35,41,42,53
Patrick Buzzell,38,41,5,88,98
Ronald Jones,31,61,36,30,94
Connie Lawson,49,20,47,70,91
Terence Kern,5,70,81,18,36
Nina Parrish,15,83,64,62,84
Quentin Brooks,62,73,54,0,7
Angela Zepeda,83,62,7,0,10
Quiana Dowdy,69,43,81,41,59
Anthony Wilkerson,23,79,93,46,61
Judith Sundahl,25,19,53,55,20
Sherlyn Clements,13,15,16,24,36
Elizabeth Long,75,62,53,99,92
Todd Good,25,0,73,57,16
Barbara Okeefe,6,5,50,55,67
Galen Williams,84,70,65,2,55
Alisha Backes,50,16,77,92,29
June Spillman,60,17,96,82,91
Matthew Calo,17,99,100,94,49
Catherine Sanez,2,8,81,48,67
Kyle Gates,85,26,52,32,23
Jo Brooks,71,63,58,31,73
Mauro Moton,38,48,61,57,23
Wilma Gabe,19,24,9,3,73
Teresa Pendergrass,73,53,92,55,31
David Lewis,84,47,72,70,38
Thomas Mario,82,93,67,4,75
Mark Bernstein,50,40,12,17,80
Kevin Osborne,40,20,8,82,77
James Mercer,45,83,38,100,69
Tina Hoffman,54,7,82,37,36
Ann Foster,84,62,95,20,32
Jeffrey Armstrong,67,41,26,96,4
Philip Jones,41,62,41,31,50
Suzanne Peterson,37,24,14,97,34
Deborah Luer,4,43,40,93,72
Tamara Wallen,14,99,68,13,55
Stella Herrara,87,35,11,14,75
Lucille Thornton,6,22,26,47,70
Roger Wright,42,45,76,67,88
Helen Beers,21,78,60,28,32
Ana East,67,24,76,97,54
Kenneth Hart,55,93,52,13,33
Dino Gerlach,54,31,33,30,10
Edith Sacks,64,81,52,12,65
Andrea Kirk,7,95,32,53,25
Jessica Ralston,75,67,42,31,19
Bonnie Mandich,52,7,74,41,3
Robby Vinson,56,19,1,24,14
Kevin Timmons,7,81,56,44,61
Michele Sayers,56,38,16,93,56
Tony Brill,36,71,64,96,39
Pamela Pardun,40,23,68,78,65
Barbara Suarez,50,43,7,99,30
William Filley,59,80,44,57,91
Gary Jones,52,89,0,83,7
Michelle Nagy,67,19,67,10,71
Karen Wilson,19,64,11,97,100
Christopher Hull,97,35,83,72,78
Daniel Blackshire,20,51,72,37,62
Billy Birkey,86,94,56,68,79
Allen Balling,11,28,30,15,72
Edwina Shelton,35,4,100,39,55
Kevin Sing,98,99,34,1,73
Robert Watson,77,20,79,64,78
Edward Greene,42,53,11,15,9
Ronald Jones,45,88,41,90,35
Carl Davis,92,33,65,73,90
Gary Saucier,6,61,10,17,39
Pearlie Lawson,74,48,52,58,66
Roger Fogle,97,27,39,93,98
Marya Harmer,27,68,30,46,70
Samuel Powell,64,99,32,80,83
Christopher Hall,19,1,79,5,89
Jason Fortney,99,86,17,54,7
Robert Polk,30,40,59,94,11
Latasha Wilkie,19,4,96,12,18
James Davis,84,77,7,34,94
Emmett Gray,51,19,64,85,57
Lauren Barrett,100,57,40,1,6
Janet Field,87,86,47,79,94
Alex Hill,53,96,7,7,76
Sherri Pellerin,19,19,66,58,87
Eva Cuadrado,40,2,13,64,46
Lula Webster,96,71,23,26,93
Edward Southwell,11,22,47,10,75
Laura Wallace,30,82,51,51,47
Lena Armstrong,98,48,27,14,90
William Henry,90,60,29,54,30
Beverly Croft,73,43,100,59,25
Stanley Mcglothlin,5,7,54,19,23
Jill Fields,81,64,81,64,38
James White,0,93,58,16,74
Mark Gulbranson,13,98,2,56,29
Oliver Baker,37,51,9,35,25
Randy Dehoyos,80,56,15,64,92
Robert Earp,7,52,83,59,12
Jennifer Hansberry,34,59,94,86,51
Beatrice Garcia,24,58,24,82,34
Denise Johnson,48,80,71,29,39
Ryan Ferreira,72,36,92,71,77
Carol Estep,12,83,49,1,10
Pearlie Knight,1,7,17,28,81
Jeffrey Muller,39,85,24,92,100
Alberta Dickison,41,15,42,99,9
Ramona Plank,36,67,20,42,42
Robert Cyr,74,52,85,22,2
George Smith,93,65,35,6,93
Elyse Delaney,69,64,100,30,55
Anna Fix,55,73,52,60,15
Sandra Adkins,83,37,20,57,26
Nina Myers,9,36,11,38,11
Marcel Godfrey,16,81,15,58,62
Gary Peterson,62,91,44,81,38
Juan Gant,15,66,6,87,62
Beverly Keegan,18,91,2,39,62
William Mcknight,99,100,13,87,61
Maria Short,91,6,13,75,69
Opal Madison,73,1,11,0,65
Chester Morgan,12,10,97,85,47
Tyrone Meadows,46,23,75,3,50
Ronald Nicholas,75,84,91,27,25
Dean Casey,91,8,58,26,0
Alpha Hernandez,24,0,53,55,81
Reinaldo Harmon,58,19,95,30,3
Annie Gilbert,71,37,56,30,64
Joseph Rodriquez,87,40,59,15,34
Herbert Chagnon,77,59,20,41,57
Patricia Jones,29,3,84,59,69
Juan Notter,2,9,66,21,98
Stephen Martinez,82,18,77,100,45
Marguerite Pape,86,84,72,84,83
Mark Bridges,38,15,100,48,37
Ethel Medeiros,0,6,76,80,39
William Baer,71,8,48,96,56
David Kosky,79,34,59,79,87
Florinda Sharp,100,9,57,67,43
Homer Schleicher,44,37,93,2,72
Geraldine Johnson,91,69,79,38,35
Geoffrey Johnson,60,83,47,42,58
Melissa Ollis,46,64,47,36,91
Melvin Trawick,38,20,59,31,43
Robert Hughes,32,83,38,8,36
Alice Allen,64,76,66,57,28
Ruth Stitt,27,18,8,79,87
Melanie Winn,56,85,50,16,47
Xenia Desalvo,82,93,71,57,90
Ann Collier,21,42,90,22,99
George Lopez,68,3,69,30,75
Michael Rosario,40,2,1,23,53
Juanita Johnson,21,16,56,5,60
Luis Libby,85,43,47,5,45
Leo Rodriquez,12,89,81,45,61
Andrea Malach,99,62,22,5,95
Kathleen Williams,37,61,6,15,40
Jason Espinosa,13,12,64,42,45
Shawn Lackey,13,42,87,96,9
Luis Fabbri,49,60,49,41,12
Allen Mcclain,88,89,59,1,48
Justin Ruegg,83,8,47,91,97
Russel Russell,16,51,41,75,70
Sharon Rodriguez,16,7,93,5,67
Barbara Hong,38,65,22,54,71
James Adkisson,96,4,28,48,17
Brad Dupuis,71,66,85,92,2
Frank Gosa,39,11,99,52,40
Joann Mays,15,93,39,81,70
Elnora Chavous,99,10,33,9,73
Diane Hunt,99,75,64,85,72
Leonard Gillard,84,42,54,5,12
Dennis Kennedy,89,99,17,92,75
James Bishop,35,35,30,14,28
Stacie Corso,45,20,9,64,26
Tom Gange,77,1,47,56,48
Robert Washington,8,61,96,76,14
Clark Shutts,4,21,66,65,99
Claudia Endres,49,2,83,76,39
Elizabeth Rattanasinh,2,43,55,17,99
Juan Conway,51,70,74,43,92
Alan Warren,81,8,26,20,50
Olga Caldeira,86,14,93,18,46
Tanya Sears,96,44,90,88,38
James Winslow,49,19,36,26,9
Lee Cleland,4,40,36,62,15
Wally Taylor,61,56,4,22,88
