name, math, english, programming_1, programming_2, statistics
Shawn Baker,84,30,59,41,83
Donna Miller,66,55,30,77,17
Jimmy Becerra,36,32,86,13,79
Willie Griffin,44,84,25,70,37
Lucy Crawford,30,74,57,35,15
Mary Nicoll,90,68,54,17,55
Penny Hansen,69,48,24,33,14
Norman Boyer,17,86,21,33,24
Robert Rviz,15,100,72,7,65
Clifford Augustine,31,39,91,56,98
Anthony Youssefi,91,40,84,55,95
Walter Shirkey,46,45,25,20,13
Virginia Mortensen,8,63,87,51,87
Pearl Landau,100,11,17,94,26
Darryl Williams,96,7,43,78,3
Debbie Jones,10,66,59,85,1
Dawn Driver,87,95,63,81,25
Mary Synder,7,99,15,97,80
Lisa Lindahl,96,40,37,66,28
Margaret Neese,45,54,43,81,70
Robert Gillham,84,73,63,52,14
John Wilson,45,49,96,9,36
Bernice Denham,75,7,76,28,17
Lonnie Kindig,43,91,6,18,5
Frank Strange,71,38,26,38,13
Garry Stewart,85,24,46,0,31
Myrna Goodloe,24,45,6,58,25
Tammy Levine,29,75,100,100,68
Leonard Bonds,89,32,38,34,86
Louella Wallis,45,70,4,73,59
Joel Stambaugh,49,1,99,98,95
Eileen Putnam,31,98,40,2,63
Jennifer Mckinney,15,14,24,97,23
Melissa Tessitore,48,23,42,95,12
Gabriela Brannen,80,47,65,18,38
Beth Cabrera,7,18,65,42,84
Mark Goodman,2,11,64,30,69
Jacqueline Arguelles,68,52,85,95,84
Lynn Barrera,24,82,99,93,19
Kristine Mathis,41,34,46,29,77
Anna Melton,6,64,24,39,93
Donald Dailey,9,67,97,48,61
Dolores Amos,84,41,56,79,96
Diane Cathey,51,86,12,42,89
Marlon Previte,53,60,61,70,8
Denise Davis,1,41,59,20,44
Ann Berrios,93,31,15,81,2
Johanna Sadberry,62,33,88,8,28
Lauren Cavett,81,47,42,28,71
Kathleen Helms,77,42,67,23,12
Irene Lopez,36,42,19,29,96
Cynthia Wessel,25,93,49,30,53
Sean Praino,61,18,47,64,84
Julie Kaplan,73,2,33,83,18
John Woolley,55,42,36,45,20
Cecilia Cawley,89,69,54,73,34
Lorraine Garth,13,12,91,64,24
Dean Lifford,21,41,43,50,59
Janet Buban,80,5,92,99,18
Marilyn Peterson,92,65,9,68,19
Monica Meyers,45,29,26,29,23
Joe Speakman,63,24,81,90,20
Robert Hamer,62,100,11,55,84
Dwayne Sturdivant,41,91,69,81,82
Heather Sargent,17,83,86,33,69
Robert Zeller,28,70,73,28,22
Scott Schneider,39,13,93,59,57
Cindy Joy,90,71,15,66,94
Suzanne Bray,71,16,79,49,85
Joseph Magar,70,70,99,31,34
Ronald Pinkham,6,61,22,9,97
Ivory Boozer,5,31,67,61,100
Bonnie Dick,24,67,43,5,50
Ryan Franklin,41,86,7,48,70
James Webster,35,63,91,65,56
Amanda Hill,29,30,2,5,19
Timothy Denley,41,15,65,22,27
William Born,42,67,15,6,13
Nancy Colella,65,45,91,83,69
Charles Gladden,17,73,24,46,89
Roy Gietz,79,51,4,3,13
Dale Hoover,12,66,25,33,12
Robert Felipe,75,4,15,69,8
Tammy Measom,22,12,94,96,40
James Murphy,58,99,67,16,12
Jackie Damico,51,65,31,25,47
Joseph Bugg,73,31,88,71,49
Della Townes,0,21,84,85,5
Gregory Temple,26,83,12,97,60
Charlotte Hall,86,91,26,67,19
Gary Couley,68,64,81,3,89
Marie Reason,70,69,93,54,97
Barbara Smith,23,90,10,88,84
Richard Gray,15,42,1,10,26
Carol Gaskins,55,50,21,56,85
Linda Johnson,50,54,41,9,54
James Lester,95,75,30,92,50
Devin Tetreault,69,1,55,91,26
Bradley Burton,3,10,80,44,21
Tonia Mathews,98,55,76,47,4
Arthur Bostic,76,87,37,58,23
Clarence Hall,86,50,39,31,81
Christine Romanick,9,49,42,79,72
Donna Marsh,5,53,24,48,93
Willie Hamlin,19,42,23,25,0
James Youmans,87,61,6,91,99
Georgia Gregory,41,71,60,58,10
Herbert Dietlin,57,60,81,72,11
Randall Acree,46,52,98,74,0
Nancy Hill,45,19,46,40,17
Evelyn Wang,95,61,86,31,77
Mary Baize,51,97,34,73,81
Erma Sallie,42,68,13,49,55
Jennifer Skaggs,78,1,8,26,76
Kathy Broege,27,14,16,80,62
Charlie Strickland,96,58,82,44,12
John Cantu,23,64,75,95,93
Lara Lewis,16,45,74,5,62
Joe Crabtree,16,38,81,24,63
Valerie Williams,31,99,8,25,91
Steven Smyth,62,68,43,49,10
Maria Uriegas,48,30,84,10,74
Sarah Strickland,100,37,28,83,20
Harold Miller,70,16,68,16,25
Juan Ross,63,83,43,8,39
Sandra Robinson,48,1,67,10,74
Letisha French,58,81,93,51,68
Christopher Mesich,80,68,29,50,40
Shirley Perkins,41,94,32,71,19
Bryan Porter,77,4,3,12,24
Robert Magnall,8,59,53,54,33
Adrian Alaniz,53,96,4,74,100
Florine Prado,84,3,93,81,44
Emily Houge,97,15,97,18,7
Tracy Matthews,58,48,10,34,80
Walter Sparrow,49,99,99,89,85
Karen Stewart,71,19,32,34,15
Martin Ocegueda,37,75,74,96,47
Glenn Lamm,68,62,19,97,89
Rosa Mcgurk,7,76,2,88,87
Kirsten Vivian,18,12,5,86,14
Joseph Siwicki,10,46,65,91,94
Hilary Thomas,54,81,80,46,19
Jose Whitley,66,59,61,99,49
Warren Cruz,64,19,41,22,61
Herbert Palmer,30,66,3,83,44
Jacqueline Summitt,40,5,9,6,56
Gary Middleton,94,63,17,52,25
Harold Hamilton,58,72,87,59,65
Richard Keltner,98,61,34,37,77
Lillian Hamilton,66,53,85,39,66
Grace Turner,76,71,60,58,87
Christy No,41,9,34,58,45
Patrica Kubicek,2,78,35,20,13
Jamie Smith,17,96,76,22,65
David Perry,38,60,30,19,50
April Thomas,44,28,36,80,15
Christina Ojala,64,91,15,27,42
Cindy Mccarthy,32,44,50,27,67
John Radford,66,22,90,44,18
Florine Anderson,29,28,89,7,7
Jeremy Hilton,85,92,21,76,86
Jane Stern,97,18,27,47,19
Barbara Miranda,18,15,47,43,37
Lillie Noe,98,28,48,87,75
Violet Meier,21,45,91,12,41
Lawrence Anderson,66,54,66,68,97
Frank Brett,50,86,32,5,31
Ann Johns,75,21,69,36,56
Cassandra Dominguez,81,46,21,57,38
Jason Ortiz,0,34,17,67,37
Karen Murphy,64,17,59,31,28
Carlos Scherzer,85,20,50,81,68
Kay Maxwell,80,46,69,67,61
Carrie Saunders,51,59,97,41,56
Mary Jacobs,80,74,73,19,95
Jason Hogen,31,69,28,51,19
Victoria Amabile,82,49,89,69,21
Robin Bakley,51,77,63,43,92
Winifred Griffin,66,34,63,100,44
Anthony Lambert,95,56,80,9,41
Angelique Rainey,58,81,74,31,59
James Searby,39,5,20,84,77
Adam Rhoads,35,95,2,26,67
Matthew Caskey,15,75,29,12,21
Perry Robertson,15,22,30,70,2
Ruth Melendez,69,7,62,53,15
Brian Gracia,51,24,61,25,84
Marcelle Bonner,35,62,98,49,79
Brian Lattimore,63,39,24,37,17
Loretta Rowe,57,22,88,49,55
Gail Garza,54,86,36,72,98
Constance Simon,80,24,52,18,62
Lynn Sultzer,23,50,56,64,87
Alicia Lawrence,79,68,17,14,77
Josh Principe,35,48,41,36,15
Maude Garcia,30,33,98,34,56
Kenneth Thomas,0,80,13,93,7
Gary Haws,69,98,17,80,32
Greg Holohan,75,50,71,13,84
Diane Gober,94,84,55,53,49
Karen Doucette,52,8,59,12,20
Michael Rooks,95,19,5,75,84
Evie Marlin,78,46,55,64,76
Richard Sloan,48,78,74,27,42
Margaret Ward,10,51,35,26,69
Dianna Mcgovern,73,66,7,13,54
Ryan Lomonaco,74,29,23,13,15
Gary Sanchez,53,66,29,81,85
Victor Jacques,33,48,23,58,4
Jason Adamo,49,35,30,84,93
Patrick Mcnamara,71,58,85,38,91
Jennifer Quevedo,11,30,31,5,69
Opal Hopkins,83,46,39,67,95
Henry Whittington,91,58,71,17,0
Cliff Gilstrap,40,72,63,36,79
Christine Williams,42,94,28,55,39
Rose Grover,12,6,4,58,59
Paul Maillet,53,21,77,17,54
Miriam Hoppe,49,25,40,11,47
Audrey Rasmussen,59,90,14,12,91
Elizabeth Thorell,100,35,78,74,92
Elizabeth Abbey,22,68,42,58,26
Starr Kimberling,97,100,74,57,84
Dorothy Greco,3,79,19,76,30
Patrick Allbee,89,30,54,91,12
Rachel Caul,33,61,76,73,90
Ila Lamb,54,0,98,91,37
Evelyn Butler,54,12,59,43,73
Roger Hill,49,22,96,65,56
Guadalupe Robertson,18,15,30,74,27
Daniel Huggins,97,20,47,73,14
Sara Pulver,34,84,96,61,4
Gary Johnson,72,59,78,55,64
Mary Perez,30,49,74,69,2
Jeffry Cornelius,83,88,57,93,66
Denise Richardson,73,60,21,11,51
Jerry Kolb,29,56,68,73,41
Karla Burlett,92,7,27,66,18
Louis Ortez,100,74,72,30,62
Thaddeus Heppler,78,57,80,94,30
Joyce Newby,76,13,3,76,15
Benjamin Jackson,44,69,10,3,28
Carolyn Montgomery,85,14,100,79,79
Romona Valdez,59,22,89,27,18
Mark Walker,46,17,86,42,17
Lee Hodgdon,5,39,54,14,21
Burt Adams,63,33,19,14,56
William Guzman,0,11,4,25,18
Isiah Sullivan,91,39,76,66,21
Paul Romo,13,67,50,18,25
Debbie Morgan,34,31,30,96,91
Shirley Bowar,79,27,32,14,48
Laura Mitchell,28,72,43,100,59
Priscilla Lesnick,39,95,90,43,21
Andre Frazier,63,77,63,87,38
Enrique Mcdowell,85,87,73,73,86
Carolyn Long,0,100,75,28,97
Janet Faucett,90,18,78,29,14
Edward Winston,50,28,63,98,15
Brynn Tovar,13,34,19,100,36
Rodolfo Bronson,32,82,19,2,37
Dwight Jones,78,87,89,69,2
Tammy Milian,77,44,95,34,73
Joel Bolen,51,13,1,5,17
John Thompson,84,26,54,33,68
Mary Baker,1,89,52,89,11
Kyle Lehman,44,71,44,40,93
Constance Turpen,96,31,74,1,76
Willie Mccarthy,91,48,62,48,81
Roberta Alford,36,28,81,34,63
Betty Ford,24,92,37,86,43
Gary Santa,82,99,14,50,53
Carlos Calderon,98,79,91,69,33
Lawrence Rose,97,7,51,13,32
Nicholas Ponds,88,52,33,52,26
James Whatley,15,57,72,28,25
Claud Lloyd,65,43,13,88,84
Louis Hughes,65,18,79,4,100
Harold Alvarez,98,37,55,56,50
Thomas White,52,19,30,86,69
Kristen Parisi,19,88,1,45,64
Penny Lloyd,2,73,77,95,82
Kevin Price,26,88,51,4,43
Ralph Reed,17,72,26,29,26
Jody Whitney,42,10,61,15,88
Karen Gloria,53,74,2,85,45
Raymond Peters,11,10,13,40,35
Janice Wireman,76,4,94,20,4
Ruth Finkle,13,89,1,30,30
George Walton,73,56,27,73,30
Adam Sweet,14,9,12,90,33
Richard Hatch,41,77,66,87,2
Anne Dilday,73,2,18,97,16
Amy Rokus,53,75,22,8,38
John Goss,89,88,94,81,3
Jonathan Morton,0,12,83,68,30
James Numbers,21,5,48,25,69
Laura Kirk,89,21,37,27,15
Nathanael Melena,98,46,58,2,99
Paris Gonzalez,92,27,83,97,2
William Debellis,86,91,94,61,78
Louis Weiss,76,66,76,69,88
James Waggoner,97,25,40,83,95
Leroy Thompson,64,34,21,15,20
Conrad Dwyer,75,91,100,9,7
James Davis,53,64,62,67,39
Melanie Gogan,47,81,86,31,87
Larry Smith,0,92,41,9,82
Agnes Guo,61,49,53,37,48
Edythe Bell,89,50,53,81,89
Shaina Russotti,96,68,53,8,95
Patricia Adkisson,59,96,50,18,36
Teressa Ramirez,31,83,45,14,24
Thomas Dambrosio,71,98,67,39,35
Roberta Mclaughlin,72,21,41,8,100
Jacqueline Jones,85,8,63,16,2
Mary Snell,91,48,40,34,43
Catherine Howe,44,79,90,31,67
Debra Carte,7,97,86,55,81
Jay Laws,38,51,12,17,5
Christopher Strickland,23,67,44,20,68
Lawanda Kimbrell,3,94,47,83,59
Ernest Johnson,22,75,5,19,51
Mickey Beesley,94,2,30,67,17
Cody Finnegan,18,45,97,78,37
Grace Steele,6,65,50,56,10
Randall Hein,89,96,90,94,24
Dennis Kirkpatrick,11,23,9,13,53
Albert Avis,54,86,18,34,16
Louis Mcbee,4,64,9,7,5
Geneva Spahn,65,18,64,42,64
Jon Comfort,1,51,51,88,59
Margaret Webb,98,20,2,51,53
Ashley Brown,92,58,33,76,87
Stacy Creveling,12,52,75,72,66
Dawn Weathers,57,41,41,50,99
John Dammann,26,95,4,54,8
George Davis,17,30,4,95,95
Elizabeth Randle,79,83,9,94,12
Steven Pittsley,10,29,30,9,87
Lolita Bray,45,39,35,2,49
Sheila Wangberg,19,33,60,2,62
Brian Cianchetti,21,42,21,8,5
Steven Slosek,45,77,61,35,37
Joseph Cox,88,77,76,34,67
Edward Johnson,70,38,5,0,11
Brenda Baldwin,28,96,74,3,61
Agnes Maisel,97,23,34,73,48
Maria Andrews,78,85,5,24,59
Edna Thomas,94,47,65,73,46
Jeff Donaldson,55,77,70,86,0
Katherine Pundt,11,78,2,51,21
Melvin Gaither,97,26,72,11,18
Joshua Harrell,66,38,13,72,43
Elmer Anaya,89,0,90,38,84
Sue Bryant,94,8,72,50,7
Melissia Macomber,34,42,69,19,86
Peggy Kramer,99,78,69,93,42
Michael Franklin,32,87,19,13,64
James Foley,89,9,35,16,57
Aurora Coronado,41,31,85,94,16
Willard Williams,85,32,64,99,74
Lynnette Douglas,20,34,18,7,33
Suzanne Trammel,63,61,49,57,4
Denise Seiersen,1,55,53,21,88
Andrew Fu,81,72,38,26,100
Patricia Ash,93,97,80,85,50
Fredia Lewis,49,75,14,0,60
Edward Williams,88,94,82,34,3
Stephanie Guidry,80,14,56,62,47
Debra Mitchell,85,32,68,92,95
Kim Hall,89,39,64,58,93
Charles Elkins,79,75,74,8,97
Maria Nuttall,44,36,44,75,63
Jeanne Pham,57,71,32,32,82
Mae Arthurs,7,58,16,24,54
Annie Forand,15,78,34,70,67
George Cooley,95,4,97,31,48
Gilbert Estrada,27,10,1,84,94
Joseph Mekee,26,16,20,17,55
Robert Phillips,83,11,58,37,45
Carol Brock,52,15,25,18,18
Victoria Martinez,28,37,16,67,10
Mary Burnett,62,96,65,69,58
Danielle Jensen,57,57,18,48,88
Teressa Rayner,40,41,29,6,86
Stacey Matthews,50,21,23,24,1
Dale George,32,15,5,76,44
Devin Jefferson,12,82,58,62,15
Daniel Andre,22,80,63,74,31
Henry Dargie,16,6,61,70,20
Gregory Ross,29,78,81,60,7
Charles Hulett,70,75,21,63,76
David Powles,34,98,92,79,42
Carl Hairston,26,54,94,82,97
Kevin Fraser,81,17,95,16,41
Roosevelt Speck,15,43,99,55,21
Nadia Hall,19,56,3,98,4
Janet White,64,1,45,28,35
Patti Morris,61,0,30,92,91
Andrew Hart,70,3,28,23,33
Pat Moroney,46,42,14,45,67
Christopher Hadden,50,80,12,5,47
Lawrence Gutierrez,77,60,89,60,48
Ida Oneil,88,97,88,39,79
Tamika Gillogly,87,86,36,25,65
Melinda Gordon,12,33,23,98,7
Dawn Townsend,60,57,66,65,5
Rodney Simpson,73,16,71,40,79
Micheal Evans,34,98,70,47,20
Kevin Edwards,93,69,56,2,12
Chris Clankscales,97,64,6,43,96
Ashley Parker,14,75,4,88,80
Sallie Brooks,78,20,56,99,69
Robert Drelick,31,44,67,74,67
Robert Pierson,45,92,26,59,40
Roger Kluesner,61,69,80,18,1
David Nay,13,41,83,4,56
Della Gutierrez,43,49,41,30,57
Jermaine Bilbo,94,18,65,84,61
Thelma Barlow,100,42,36,8,80
Dana Kelly,60,64,77,78,99
Tegan Cote,86,45,14,55,4
John Wieland,85,99,44,32,14
Ted Comerford,13,77,50,34,70
Roxanne Carlin,3,16,61,13,100
Richard Reagin,63,19,27,19,22
Margaret Mathews,73,65,95,0,49
Brittany Schier,53,94,22,70,45
Natasha Turner,8,51,51,29,37
Nathalie Holland,54,31,48,52,86
Phyllis Mckinney,84,17,67,53,86
Michael Sherrod,60,51,1,96,85
Samuel White,97,51,3,39,27
Irvin Hartley,56,46,96,50,12
Marie Peevy,35,91,46,42,52
Richard Coles,97,93,8,4,48
Lee Schwartz,78,83,80,20,70
Lester Olsen,10,93,56,95,21
Jamar Bell,52,82,66,82,72
Latoya Carmona,8,88,96,13,96
Barbara Birden,88,10,84,11,13
William Mcclallen,2,26,58,0,42
Amy Senteno,26,22,9,81,43
Ivonne Cooperman,19,27,85,49,33
Henry Gansen,22,75,71,27,10
Lisa Beaver,72,4,87,99,61
Nathaniel Yawn,34,15,61,88,79
Robert Lant,84,64,11,17,38
Norman Moore,24,51,91,77,27
Arturo Manheim,30,10,61,25,90
Janice Peterson,72,6,12,28,88
Jason Radebaugh,53,44,48,67,30
Andrew Ruch,98,14,74,4,66
Martin Banker,35,73,85,76,16
Frederick Bonenfant,96,57,66,85,5
Amy Martin,34,63,89,79,40
Tyler Wheeler,96,36,21,23,27
Barry Johnson,92,60,65,60,11
Patricia Torres,68,78,0,49,27
Pearlie White,83,20,69,86,45
Jana Curran,66,14,61,2,84
Randy Crews,24,56,4,23,66
Elizabeth Ruby,12,76,25,43,84
Todd Brown,37,84,7,40,37
Emily Lattimore,73,9,95,39,3
Tracey Granados,65,36,28,79,60
Bob Scott,45,23,43,64,11
Gary Holliman,70,27,32,55,100
Freddie Anderson,84,73,33,5,29
Antonio Kamp,45,3,44,73,37
Richard Blockett,65,77,44,94,53
Todd Ford,83,63,88,7,29
Johanna Beane,1,51,54,48,32
Elizabeth Kohn,6,38,99,52,44
Ann Rosenfeld,27,46,8,18,34
Robert Painter,37,90,90,64,62
Judy Juarez,21,9,17,14,75
Edith Klocke,36,5,49,85,67
Ted Yang,48,19,73,35,26
Clyde Krewson,93,94,3,100,32
Mary Sider,37,77,28,88,58
Ethel Hines,48,85,76,61,83
Rhonda Bush,91,74,4,97,70
Alma Roper,67,28,50,62,4
Renee Lemaster,17,87,64,100,42
Norman Torsiello,57,0,66,41,66
Wesley Hair,51,61,76,74,30
Michael Hunt,88,83,100,3,54
Heather Oconnor,89,60,97,3,95
Anthony Logue,66,30,55,6,98
Wade Dennison,41,13,75,36,66
Edward Mielke,36,63,90,17,34
Donald Perkins,18,48,91,64,19
Renee Levy,0,43,27,9,19
Carolyn Washington,10,75,67,54,62
Susan Sanyaro,19,3,4,10,28
Rebecca Kepley,71,26,9,10,69
Sonja Johnson,34,94,63,63,37
Tiffany Brown,3,46,62,98,81
Jon Parker,82,99,42,89,66
Vivienne Fritsch,46,87,89,29,81
Jimmy Boyd,7,54,61,60,82
Jacquelyn Culp,50,0,72,69,9
Rachel Summers,72,50,5,53,95
Christopher Price,76,36,61,99,88
Wanetta Sims,48,17,36,14,55
Kimberly Staples,88,73,97,93,94
Wilbert Jacobs,96,58,25,91,26
Joseph Ratcliff,53,83,45,36,91
Robert Satmary,29,53,5,58,37
William Morris,58,1,22,51,94
Pauline Johnson,32,99,46,37,78
Raymond Cullen,3,9,7,84,58
Joe Heise,71,70,98,78,16
Myrna Hoggatt,91,70,89,63,85
Francis Wheatley,71,96,46,4,41
Melinda Hager,52,84,91,45,87
Donald May,0,94,74,72,24
Maryjane Mcmillan,82,29,54,50,17
Pat Jackson,76,98,56,54,69
Thomas Monn,98,99,4,17,23
David Foster,71,45,13,44,82
Theodore Bisson,17,50,35,12,66
Joleen Swendsen,8,63,55,24,50
James Feldman,66,4,86,36,11
Marlene Stagg,3,17,59,20,70
James Hutson,40,100,40,9,79
John Turner,60,75,91,100,51
Wanda Gonzalez,54,34,89,100,8
Donald Frazier,77,11,67,57,37
Robert Anderson,1,8,20,89,80
Sharon Reynolds,68,20,25,90,12
Donna Colvin,27,64,1,28,37
Juan Martinson,88,88,29,96,73
Joan Jorgenson,17,51,33,83,48
Christopher Beach,35,92,59,83,64
Virginia Christensen,87,92,58,83,34
Leroy Sparks,97,77,37,8,69
Larry Standen,10,74,17,55,53
Tiffany Picklesimer,92,88,22,61,75
Rene Bostwick,96,83,100,0,92
Daniel Rowland,81,74,36,41,4
Florencio Walters,64,20,19,48,65
Joyce Lowe,70,8,0,36,48
Amber Tinker,61,29,89,31,98
Kim Madison,46,60,76,76,47
Warren Bell,30,56,78,46,81
Joyce Ghent,3,38,39,20,52
Angela Bullard,47,31,78,52,84
Judi Patrylak,96,84,71,42,11
Sarah Sexton,87,27,32,62,71
John Robinson,37,73,18,30,23
Paul Demars,61,22,7,77,59
Emmett Belanger,33,82,86,66,12
Josephine Parham,4,9,23,47,60
Jennifer White,46,56,91,82,71
Marjorie Faley,24,26,68,79,40
Susie Cohen,54,1,89,45,35
Phyllis Booth,92,37,48,74,44
Shannon Watson,89,88,39,15,90
Sara Tep,45,17,54,73,47
Shannon Credi,55,55,84,52,93
Patricia Waggoner,44,35,71,57,83
Anthony Disla,66,84,86,33,33
Marcos Shanholtzer,94,57,45,23,84
John Johnson,0,5,42,92,67
Keely Hucks,77,4,9,63,60
Justine Hein,72,63,74,98,43
Gary Lord,85,24,47,100,79
Beverly Silva,76,80,58,38,51
Gloria Jaques,75,20,39,47,83
Janice Peterkin,88,47,0,51,92
Andrea Grigg,36,95,66,50,92
Henry Jones,55,61,16,81,18
Jose Taylor,52,52,7,38,61
Alan Jones,3,100,25,43,9
Maude Dixon,37,66,52,20,21
Audrey Bloom,28,59,50,39,1
Lillian Cook,30,34,3,67,33
Miguel Comnick,21,95,43,56,91
Jay Banh,84,33,95,75,93
John Taliaferro,7,65,24,45,35
Sarah Lane,86,13,12,90,12
Frederica Tull,80,88,43,69,67
Ramon Goode,20,17,62,5,58
Wesley Moore,79,99,84,69,45
Jennifer Monteleone,37,17,80,92,3
David Wong,18,69,29,81,99
Frank Packer,69,57,70,18,26
Patricia Jones,33,5,15,81,61
Richard Rush,51,9,69,55,34
Deborah Dejesus,97,65,2,69,41
Joshua Tanner,14,80,7,48,33
Leonard Phillips,69,42,30,75,92
John Lykes,85,50,18,100,91
William Corbitt,93,51,23,21,84
Tamala Emory,89,26,93,1,77
Jane Ledford,91,84,75,49,44
Leonard Rose,66,81,22,23,62
Lee Mendoza,97,69,90,29,84
Patricia Booker,3,85,76,97,93
Roy Ivey,44,54,86,82,0
John Harmon,60,50,36,97,42
Bobby Adame,49,78,25,94,54
Rhonda Hammer,33,33,81,45,18
Pia Ferrer,45,56,59,36,86
Jonathan Rowland,41,37,74,35,78
Marion Mckinley,60,96,28,5,20
Helen Stambaugh,68,65,46,64,51
Nancy Benjamin,54,72,60,31,20
Fernando Bell,17,13,13,13,96
Marilyn Bearden,96,20,93,33,18
Adam Howe,85,59,78,1,56
Doris Hefferman,11,50,41,24,40
Stewart Morgan,86,92,34,77,99
Nancy Donalson,62,45,1,90,66
David Garner,39,9,45,28,86
Deborah Battle,76,65,61,31,12
Charles Ethington,38,21,83,90,70
Donald Rogoff,21,24,51,15,39
Jennifer Layne,6,53,24,84,94
Elizabeth Chouinard,16,71,11,65,51
Steven Johnson,2,19,54,50,51
Laura Stafford,9,34,69,45,77
Dinah Chinn,90,27,83,90,19
Daniel Haubert,59,72,33,82,52
Susie Burnett,86,80,42,93,39
Evangeline Knudtson,74,23,51,93,28
Krystal Eaton,23,48,70,84,38
Theresa Fortin,7,44,41,21,24
Travis Powell,20,33,33,40,80
Clara Barbe,58,77,16,77,7
Geraldine Meng,30,6,16,71,53
Anthony Vincent,42,9,8,44,16
Janis Lopez,69,92,22,91,95
Marleen Mccleave,9,56,68,86,53
Lisa Norley,6,60,43,6,8
Cindy Mcguire,93,98,41,11,97
Maria Manning,32,78,80,56,82
Emily Black,54,59,84,81,62
Maxine Rabideau,38,33,20,67,17
Norbert Martinez,93,66,0,16,19
Diane Campbell,80,1,21,3,69
George Dombkowski,19,19,20,28,87
Sabrina Dismuke,74,61,26,84,16
Sam Mcbride,6,93,55,81,38
Luann Harris,43,77,81,53,54
Howard Glass,79,12,82,19,13
Steven Tooze,28,37,36,46,31
Sean Johnson,85,80,76,56,22
Barbara Caudill,76,76,85,89,69
Laura Tillman,56,52,87,65,33
Alicia Heffern,22,9,60,64,55
Richard Shepherd,80,76,43,33,7
Maria Kenney,50,65,46,43,92
Nancy Dixon,79,45,46,63,54
Glenn Welton,52,80,47,60,98
Martha Backer,50,74,16,43,41
Lowell Ward,96,96,68,98,97
Barbara Mcginnis,84,14,41,11,14
Hugo Stratton,57,5,100,7,33
Deborah Smith,19,29,79,68,71
Karen Madden,89,36,83,60,34
James White,72,13,23,22,37
Jean Delp,10,54,72,53,5
Michael Fox,56,36,57,15,20
Becky Gutierrez,56,78,46,49,67
Harold Mitchell,86,89,77,56,33
Nathan Cunningham,18,86,15,28,21
Allen Jackson,42,40,75,91,87
Thomas Furr,63,11,91,90,61
Becky Seaton,34,31,98,73,40
Mariano Singh,83,89,1,54,0
William Valley,81,8,34,33,33
Philip Turner,57,96,34,74,61
Shanika Sullivan,28,16,98,57,99
May Baum,15,2,54,46,50
Michael Engelhardt,30,90,91,66,98
Pedro Cabanilla,71,89,51,80,5
Estell Schley,19,23,68,41,15
Joe Mace,14,85,13,9,2
Jose Cruz,30,99,64,44,29
Callie Osei,41,57,13,61,21
Jody Nieto,75,22,22,54,24
Elaina Gautam,77,66,85,70,10
Daniel Loew,46,56,65,52,99
Simon Banks,60,77,29,16,91
John Lozada,91,67,43,87,52
Karie Morison,5,63,94,86,34
Linda Hall,45,85,47,0,98
Angela Rhodus,87,64,90,66,98
Dana Martin,89,89,17,65,18
Elizabeth Sifford,67,80,23,30,58
Lewis Rogers,99,74,26,79,68
Theodore Slone,41,12,45,26,78
Lorraine Warner,51,52,23,32,57
Ronald Fewell,25,37,68,6,75
William Christian,37,47,0,54,93
Nicole Harper,72,83,52,61,7
Carolyn Garcia,6,100,47,67,96
Nicole West,88,43,4,97,42
Sarah Pak,9,66,97,55,17
Daniel Cisneros,66,27,77,47,32
Hipolito Sano,8,46,43,21,96
Dennis Allen,31,65,12,45,87
Catherine Vargas,69,44,70,92,10
William Sayegh,49,14,90,87,29
Lynda Barron,45,32,5,90,46
Jaime Sayle,24,6,34,90,68
Melanie Moore,5,22,72,80,65
Dennis Baker,83,92,85,59,19
Scott Dudas,92,59,11,40,97
Mary Flaherty,36,18,56,76,79
Tracy Vahle,26,55,36,97,55
Catherine Hill,53,71,75,65,56
Benjamin Whitfield,87,15,92,43,62
Curtis Rogers,46,27,75,91,23
Keith Fosler,90,28,14,65,54
Nicholas Lewis,44,3,28,6,95
Roy Florentino,25,61,53,2,13
Terrence Wikoff,80,90,74,85,38
Grace Yerkovich,100,4,70,38,36
Timothy Davis,85,43,81,30,74
Bernard Redden,81,56,40,63,63
Jimmy Mcvey,80,20,29,39,53
David Denn,79,12,48,64,93
Alejandro Wilkerson,44,23,52,55,79
Anna Blair,25,26,66,84,67
Martha Hogarth,49,37,13,12,92
Steve Dillon,80,30,0,59,76
Lesa Miller,99,56,23,97,16
Krista Ek,34,51,20,49,39
Linda Reiss,54,73,51,83,28
Marie Grabowski,93,15,27,13,57
Shawn Reams,87,35,81,14,29
Thomas Everson,33,80,35,48,90
Marvin Chen,0,33,92,34,42
George Woolbright,32,98,73,21,9
Priscilla Dennis,83,57,24,57,45
John Shackleford,96,69,41,84,77
Sharon Stradley,15,50,43,7,60
Curtis Feeney,76,31,96,72,87
Tracey Schaffert,6,59,15,48,28
Shawn Shipp,71,21,3,69,52
Margaret Davis,66,48,40,63,55
Susan Rodriguez,23,94,4,16,0
Deborah London,83,64,91,16,79
Elroy Bedolla,1,40,16,25,31
Lisa Lind,9,100,22,76,67
William Richards,0,69,17,76,85
Sean Harrington,96,73,64,32,61
Margaret Lewis,77,43,28,83,45
Joel Foody,3,17,26,54,21
Belinda Adams,86,55,54,48,41
Geneva Stevenson,13,71,42,46,92
Freddie Thompson,88,27,60,59,25
Darrell Berdan,32,14,34,56,40
Maria Villareal,39,10,47,75,39
